Date,Engine,Benchmark,Operation,Value
2022-03-24,sm-base,PolybenchC,bicg,0.016755667732671897
2022-03-25,sm-base,PolybenchC,bicg,0.016774154022398704
2022-03-26,sm-base,PolybenchC,bicg,0.01680379625709998
2022-03-27,sm-base,PolybenchC,bicg,0.01681351486714876
2022-03-28,sm-base,PolybenchC,bicg,0.01683147326421744
2022-03-29,sm-base,PolybenchC,bicg,0.016855176171896278
2022-03-30,sm-base,PolybenchC,bicg,0.016860390339122747
2022-03-31,sm-base,PolybenchC,bicg,0.016876021305928482
2022-04-01,sm-base,PolybenchC,bicg,0.01690463374693128
2022-04-02,sm-base,PolybenchC,bicg,0.016929534021310703
2022-04-03,sm-base,PolybenchC,bicg,0.01694807118548186
2022-04-04,sm-base,PolybenchC,bicg,0.016987722451378265
2022-04-05,sm-base,PolybenchC,bicg,0.016995365446405442
2022-04-06,sm-base,PolybenchC,bicg,0.017019799459856755
2022-04-07,sm-base,PolybenchC,bicg,0.017057722044220926
2022-04-08,sm-base,PolybenchC,bicg,0.01707415987740851
2022-04-09,sm-base,PolybenchC,bicg,0.017077695609444114
2022-04-10,sm-base,PolybenchC,bicg,0.01710299651869365
2022-04-11,sm-base,PolybenchC,bicg,0.017122955539555427
2022-04-12,sm-base,PolybenchC,bicg,0.01713191729654268
2022-04-13,sm-base,PolybenchC,bicg,0.01716062466260652
2022-04-14,sm-base,PolybenchC,bicg,0.017182652738776623
2022-04-15,sm-base,PolybenchC,bicg,0.01720550232298198
2022-04-16,sm-base,PolybenchC,bicg,0.01724397686348891
2022-04-17,sm-base,PolybenchC,bicg,0.017250496496991646
2022-04-18,sm-base,PolybenchC,bicg,0.017281415797276285
2022-04-19,sm-base,PolybenchC,bicg,0.017320899230515885
2022-04-20,sm-base,PolybenchC,bicg,0.01735196747954676
2022-04-21,sm-base,PolybenchC,bicg,0.017388346217950386
2022-04-22,sm-base,PolybenchC,bicg,0.01739188331056279
2022-04-23,sm-base,PolybenchC,bicg,0.01741714332753071
2022-04-24,sm-base,PolybenchC,bicg,0.017428536892040554
2022-04-25,sm-base,PolybenchC,bicg,0.017434701097115046
2022-04-26,sm-base,PolybenchC,bicg,0.017451028600273626
2022-04-27,sm-base,PolybenchC,bicg,0.017453169608965077
2022-04-28,sm-base,PolybenchC,bicg,0.017470367426522297
2022-04-29,sm-base,PolybenchC,bicg,0.01747961249681436
2022-04-30,sm-base,PolybenchC,bicg,0.017498366035982923
2022-05-01,sm-base,PolybenchC,bicg,0.017517738526289447
2022-05-02,sm-base,PolybenchC,bicg,0.017535280457129637
2022-05-03,sm-base,PolybenchC,bicg,0.01756476778618495
2022-05-04,sm-base,PolybenchC,bicg,0.017585084411109494
2022-05-05,sm-base,PolybenchC,bicg,0.01759664121812861
2022-05-06,sm-base,PolybenchC,bicg,0.017635481333527325
2022-05-07,sm-base,PolybenchC,bicg,0.0176670185026469
2022-05-08,sm-base,PolybenchC,bicg,0.017690301517530538
2022-05-09,sm-base,PolybenchC,bicg,0.017726333111512952
2022-05-10,sm-base,PolybenchC,bicg,0.017733522787628592
2022-05-11,sm-base,PolybenchC,bicg,0.01775629482671762
2022-05-12,sm-base,PolybenchC,bicg,0.017795376999927406
2022-05-13,sm-base,PolybenchC,bicg,0.017822944080796998
2022-05-14,sm-base,PolybenchC,bicg,0.01784751291510995
2022-05-15,sm-base,PolybenchC,bicg,0.0178868374366945
2022-05-16,sm-base,PolybenchC,bicg,0.017910688561688988
2022-05-17,sm-base,PolybenchC,bicg,0.01795009244078156
2022-05-18,sm-base,PolybenchC,bicg,0.017978287996849904
2022-05-19,sm-base,PolybenchC,bicg,0.017984394467413962
2022-05-20,sm-base,PolybenchC,bicg,0.018007560619662175
2022-05-21,sm-base,PolybenchC,bicg,0.018011139900845685
2022-05-22,sm-base,PolybenchC,bicg,0.01802229180096751
2022-05-23,sm-base,PolybenchC,bicg,0.018026595395595053
2022-05-24,sm-base,PolybenchC,bicg,0.01806089457247254
2022-05-25,sm-base,PolybenchC,bicg,0.018084825684788353
2022-05-26,sm-base,PolybenchC,bicg,0.018117749930681538
2022-05-27,sm-base,PolybenchC,bicg,0.01813341583770901
2022-05-28,sm-base,PolybenchC,bicg,0.018171547256662927
2022-05-29,sm-base,PolybenchC,bicg,0.018183403910233077
2022-05-30,sm-base,PolybenchC,bicg,0.018217790691867637
2022-05-31,sm-base,PolybenchC,bicg,0.0182419807935284
2022-06-01,sm-base,PolybenchC,bicg,0.01828004597873074
2022-06-02,sm-base,PolybenchC,bicg,0.018293465653277753
2022-06-03,sm-base,PolybenchC,bicg,0.018308874256206156
2022-06-04,sm-base,PolybenchC,bicg,0.018340149371463135
2022-06-05,sm-base,PolybenchC,bicg,0.018351243694431526
2022-06-06,sm-base,PolybenchC,bicg,0.018356791530929922
2022-06-07,sm-base,PolybenchC,bicg,0.01838467967917138
2022-06-08,sm-base,PolybenchC,bicg,0.018385923166657773
2022-06-09,sm-base,PolybenchC,bicg,0.01838595050318594
2022-06-10,sm-base,PolybenchC,bicg,0.01839880156640757
2022-06-11,sm-base,PolybenchC,bicg,0.01842456192021218
2022-06-12,sm-base,PolybenchC,bicg,0.018464377562224406
2022-06-13,sm-base,PolybenchC,bicg,0.018501191234748634
2022-06-14,sm-base,PolybenchC,bicg,0.01851960688936997
2022-06-15,sm-base,PolybenchC,bicg,0.018539436546366198
2022-06-16,sm-base,PolybenchC,bicg,0.018561623088307957
2022-06-17,sm-base,PolybenchC,bicg,0.018577511433974
2022-06-18,sm-base,PolybenchC,bicg,0.018596889435763587
2022-06-19,sm-base,PolybenchC,bicg,0.018615547763613457
2022-06-20,sm-base,PolybenchC,bicg,0.018619126719279098
2022-06-21,sm-base,PolybenchC,bicg,0.018651021391835502
2022-06-22,sm-base,PolybenchC,bicg,0.018656922293218296
2022-06-23,sm-base,PolybenchC,bicg,0.018681927601353253
2022-06-24,sm-base,PolybenchC,bicg,0.018718348296257317
2022-06-25,sm-base,PolybenchC,bicg,0.018720623333169675
2022-06-26,sm-base,PolybenchC,bicg,0.018731888352523693
2022-06-27,sm-base,PolybenchC,bicg,0.018752717051694564
2022-06-28,sm-base,PolybenchC,bicg,0.018789511189847206
2022-06-29,sm-base,PolybenchC,bicg,0.018813412186645558
2022-06-30,sm-base,PolybenchC,bicg,0.018834535947061935
2022-07-01,sm-base,PolybenchC,bicg,0.018859671943142847
2022-07-02,sm-base,PolybenchC,bicg,0.018889626270540062
2022-07-03,sm-base,PolybenchC,bicg,0.0188943205829851
2022-07-04,sm-base,PolybenchC,bicg,0.018923131865851667
2022-07-05,sm-base,PolybenchC,bicg,0.018935322080698782
2022-07-06,sm-base,PolybenchC,bicg,0.01896095269597662
2022-07-07,sm-base,PolybenchC,bicg,0.01897285733330426
2022-07-08,sm-base,PolybenchC,bicg,0.019003003955132512
2022-07-09,sm-base,PolybenchC,bicg,0.01901480585623499
2022-07-10,sm-base,PolybenchC,bicg,0.019030052926921538
2022-07-11,sm-base,PolybenchC,bicg,0.019044702461133572
2022-07-12,sm-base,PolybenchC,bicg,0.019067102800498024
2022-07-13,sm-base,PolybenchC,bicg,0.01908042112315526
2022-07-14,sm-base,PolybenchC,bicg,0.019081737922606073
2022-07-15,sm-base,PolybenchC,bicg,0.019093055481867578
2022-07-16,sm-base,PolybenchC,bicg,0.01910587853550698
2022-07-17,sm-base,PolybenchC,bicg,0.019110200696310115
2022-07-18,sm-base,PolybenchC,bicg,0.019131085464583284
2022-07-19,sm-base,PolybenchC,bicg,0.019147253172979793
2022-07-20,sm-base,PolybenchC,bicg,0.019166301762650828
2022-07-21,sm-base,PolybenchC,bicg,0.01919451171017084
2022-07-22,sm-base,PolybenchC,bicg,0.01922485987745486
2022-07-23,sm-base,PolybenchC,bicg,0.019231994109023157
2022-07-24,sm-base,PolybenchC,bicg,0.019258311378143208
2022-07-25,sm-base,PolybenchC,bicg,0.01927605032150299
2022-07-26,sm-base,PolybenchC,bicg,0.01930917721739693
2022-07-27,sm-base,PolybenchC,bicg,0.019347010705217157
2022-07-28,sm-base,PolybenchC,bicg,0.019368106166139952
2022-07-29,sm-base,PolybenchC,bicg,0.019407835845810344
2022-07-30,sm-base,PolybenchC,bicg,0.019423203203012253
2022-07-31,sm-base,PolybenchC,bicg,0.019443512141249456
2022-08-01,sm-base,PolybenchC,bicg,0.019462482253084747
2022-08-02,sm-base,PolybenchC,bicg,0.019495503662621944
2022-08-03,sm-base,PolybenchC,bicg,0.019501452128594676
2022-08-04,sm-base,PolybenchC,bicg,0.019505586557226468
2022-08-05,sm-base,PolybenchC,bicg,0.01950997648740825
2022-08-06,sm-base,PolybenchC,bicg,0.019516387153283073
2022-08-07,sm-base,PolybenchC,bicg,0.01953985942660283
2022-08-08,sm-base,PolybenchC,bicg,0.01956579811935321
2022-08-09,sm-base,PolybenchC,bicg,0.019576533710203608
2022-08-10,sm-base,PolybenchC,bicg,0.01961135777149812
2022-08-11,sm-base,PolybenchC,bicg,0.019637877749045997
2022-08-12,sm-base,PolybenchC,bicg,0.019653872073836905
2022-08-13,sm-base,PolybenchC,bicg,0.01969307687975828
2022-08-14,sm-base,PolybenchC,bicg,0.01971633647839944
2022-08-15,sm-base,PolybenchC,bicg,0.019743004490258367
2022-08-16,sm-base,PolybenchC,bicg,0.0197425934218063
2022-08-17,sm-base,PolybenchC,bicg,0.019781943034463772
2022-08-18,sm-base,PolybenchC,bicg,0.019802953709708408
2022-08-19,sm-base,PolybenchC,bicg,0.019807946422824522
2022-08-20,sm-base,PolybenchC,bicg,0.019816574603468137
2022-08-21,sm-base,PolybenchC,bicg,0.019821360104049196
2022-08-22,sm-base,PolybenchC,bicg,0.019844552817187132
2022-08-23,sm-base,PolybenchC,bicg,0.019872163241204277
2022-08-24,sm-base,PolybenchC,bicg,0.019895585887955525
2022-08-25,sm-base,PolybenchC,bicg,0.019934321761826895
2022-08-26,sm-base,PolybenchC,bicg,0.019936036994971113
2022-08-27,sm-base,PolybenchC,bicg,0.019939411494878875
2022-08-28,sm-base,PolybenchC,bicg,0.019969731481057348
2022-08-29,sm-base,PolybenchC,bicg,0.0200048817248072
2022-08-30,sm-base,PolybenchC,bicg,0.020024107373143273
2022-08-31,sm-base,PolybenchC,bicg,0.020053509543721735
2022-09-01,sm-base,PolybenchC,bicg,0.020078556873510192
2022-09-02,sm-base,PolybenchC,bicg,0.020094008241383476
2022-09-03,sm-base,PolybenchC,bicg,0.020035524312814034
2022-09-04,sm-base,PolybenchC,bicg,0.01997630362525285
2022-09-05,sm-base,PolybenchC,bicg,0.019933486769979587
2022-09-06,sm-base,PolybenchC,bicg,0.01987614291010444
2022-09-07,sm-base,PolybenchC,bicg,0.019838879308307286
2022-09-08,sm-base,PolybenchC,bicg,0.019796322271124295
2022-09-09,sm-base,PolybenchC,bicg,0.019757286388181697
2022-09-10,sm-base,PolybenchC,bicg,0.019697393128539114
2022-09-11,sm-base,PolybenchC,bicg,0.019647240155920422
2022-09-12,sm-base,PolybenchC,bicg,0.01960793130708444
2022-09-13,sm-base,PolybenchC,bicg,0.019559687305168147
2022-09-14,sm-base,PolybenchC,bicg,0.019519266929407024
2022-09-15,sm-base,PolybenchC,bicg,0.01948005698224821
2022-09-16,sm-base,PolybenchC,bicg,0.019433110021433296
2022-09-17,sm-base,PolybenchC,bicg,0.01938945474490551
2022-09-18,sm-base,PolybenchC,bicg,0.01934398204443113
2022-09-19,sm-base,PolybenchC,bicg,0.01930983988850258
2022-09-20,sm-base,PolybenchC,bicg,0.019274459652971976
2022-09-21,sm-base,PolybenchC,bicg,0.019221519409566498
2022-09-22,sm-base,PolybenchC,bicg,0.019170912321184175
2022-09-23,sm-base,PolybenchC,bicg,0.019112069509939045
2022-09-24,sm-base,PolybenchC,bicg,0.019079166373371634
2022-09-25,sm-base,PolybenchC,bicg,0.019030458432064187
2022-09-26,sm-base,PolybenchC,bicg,0.018976838616546456
2022-09-27,sm-base,PolybenchC,bicg,0.018929468384561186
2022-09-28,sm-base,PolybenchC,bicg,0.018886558240652062
2022-09-29,sm-base,PolybenchC,bicg,0.018838604180474224
2022-09-30,sm-base,PolybenchC,bicg,0.018808421791339857
2022-10-01,sm-base,PolybenchC,bicg,0.01874901658682809
2022-10-02,sm-base,PolybenchC,bicg,0.018694533933262057
2022-10-03,sm-base,PolybenchC,bicg,0.018647539788854754
2022-10-04,sm-base,PolybenchC,bicg,0.018598579671864863
2022-10-05,sm-base,PolybenchC,bicg,0.01856141038755271
2022-10-06,sm-base,PolybenchC,bicg,0.01852454732412056
2022-10-07,sm-base,PolybenchC,bicg,0.018471386582176084
2022-10-08,sm-base,PolybenchC,bicg,0.018417837450356148
2022-10-09,sm-base,PolybenchC,bicg,0.01838203905292466
2022-10-10,sm-base,PolybenchC,bicg,0.018336903059709118
2022-10-11,sm-base,PolybenchC,bicg,0.018306625975391434
2022-10-12,sm-base,PolybenchC,bicg,0.018267864736355208
2022-10-13,sm-base,PolybenchC,bicg,0.018237815220675167
2022-10-14,sm-base,PolybenchC,bicg,0.01820551540736062
2022-10-15,sm-base,PolybenchC,bicg,0.018174296341402506
2022-10-16,sm-base,PolybenchC,bicg,0.018140157876796667
2022-10-17,sm-base,PolybenchC,bicg,0.018083679124200985
2022-10-18,sm-base,PolybenchC,bicg,0.018033955597534807
2022-10-19,sm-base,PolybenchC,bicg,0.01797954099809543
2022-10-20,sm-base,PolybenchC,bicg,0.017942993236275986
2022-10-21,sm-base,PolybenchC,bicg,0.017906588765352546
2022-10-22,sm-base,PolybenchC,bicg,0.017864777062719408
2022-10-23,sm-base,PolybenchC,bicg,0.01780575676402
2022-10-24,sm-base,PolybenchC,bicg,0.017770981997588656
2022-10-25,sm-base,PolybenchC,bicg,0.01771949998241898
2022-10-26,sm-base,PolybenchC,bicg,0.017673276293872647
2022-10-27,sm-base,PolybenchC,bicg,0.017616249713657578
2022-10-28,sm-base,PolybenchC,bicg,0.01758245191739142
2022-10-29,sm-base,PolybenchC,bicg,0.017549316807648135
2022-10-30,sm-base,PolybenchC,bicg,0.017494813920621036
2022-10-31,sm-base,PolybenchC,bicg,0.01743688822792672
2022-11-01,sm-base,PolybenchC,bicg,0.017386526573306246
2022-11-02,sm-base,PolybenchC,bicg,0.017345303565484343
2022-11-03,sm-base,PolybenchC,bicg,0.017290055076733542
2022-11-04,sm-base,PolybenchC,bicg,0.017236792818001133
2022-11-05,sm-base,PolybenchC,bicg,0.01719626021700498
2022-11-06,sm-base,PolybenchC,bicg,0.017147845164943297
2022-11-07,sm-base,PolybenchC,bicg,0.017104167606362686
2022-11-08,sm-base,PolybenchC,bicg,0.017062550522895327
2022-11-09,sm-base,PolybenchC,bicg,0.017026720470010553
2022-11-10,sm-base,PolybenchC,bicg,0.016984392790810317
2022-11-11,sm-base,PolybenchC,bicg,0.01693497293223426
2022-11-12,sm-base,PolybenchC,bicg,0.016887896201610728
2022-11-13,sm-base,PolybenchC,bicg,0.016836463478558862
2022-11-14,sm-base,PolybenchC,bicg,0.016784158873963773
2022-11-15,sm-base,PolybenchC,bicg,0.016742919736121128
2022-11-16,sm-base,PolybenchC,bicg,0.016707855564978797
2022-11-17,sm-base,PolybenchC,bicg,0.016655192280527847
2022-11-18,sm-base,PolybenchC,bicg,0.016601815954336182
2022-11-19,sm-base,PolybenchC,bicg,0.016561370964213635
2022-11-20,sm-base,PolybenchC,bicg,0.016530719054001088
2022-11-21,sm-base,PolybenchC,bicg,0.016490511446833733
2022-11-22,sm-base,PolybenchC,bicg,0.016457870948483985
2022-11-23,sm-base,PolybenchC,bicg,0.01642517131357643
2022-11-24,sm-base,PolybenchC,bicg,0.01639276291735361
2022-11-25,sm-base,PolybenchC,bicg,0.016358121195830244
2022-11-26,sm-base,PolybenchC,bicg,0.01632543767030878
2022-11-27,sm-base,PolybenchC,bicg,0.016281454178096753
2022-11-28,sm-base,PolybenchC,bicg,0.01623163475509592
2022-11-29,sm-base,PolybenchC,bicg,0.01620054115726502
2022-11-30,sm-base,PolybenchC,bicg,0.016141070093231676
2022-12-01,sm-base,PolybenchC,bicg,0.016105466253497742
2022-12-02,sm-base,PolybenchC,bicg,0.016052385795506146
2022-12-03,sm-base,PolybenchC,bicg,0.016022033854477202
2022-12-04,sm-base,PolybenchC,bicg,0.015963302464451067
2022-12-05,sm-base,PolybenchC,bicg,0.01590760812494584
2022-12-06,sm-base,PolybenchC,bicg,0.015848814652395165
2022-12-07,sm-base,PolybenchC,bicg,0.01580408835238876
2022-12-08,sm-base,PolybenchC,bicg,0.01575428584731409
2022-12-09,sm-base,PolybenchC,bicg,0.015694511442458807
2022-12-10,sm-base,PolybenchC,bicg,0.015651989178363683
2022-12-11,sm-base,PolybenchC,bicg,0.015598194762911598
2022-12-12,sm-base,PolybenchC,bicg,0.015562581247814206
2022-12-13,sm-base,PolybenchC,bicg,0.015507800690662541
2022-12-14,sm-base,PolybenchC,bicg,0.015462041001910768
2022-12-15,sm-base,PolybenchC,bicg,0.015418600290070288
2022-12-16,sm-base,PolybenchC,bicg,0.015362810284502407
2022-12-17,sm-base,PolybenchC,bicg,0.015305994056568063
2022-12-18,sm-base,PolybenchC,bicg,0.015248327021804588
2022-12-19,sm-base,PolybenchC,bicg,0.015214789238060125
2022-12-20,sm-base,PolybenchC,bicg,0.015168878456912862
2022-12-21,sm-base,PolybenchC,bicg,0.01513071538087544
2022-12-22,sm-base,PolybenchC,bicg,0.01507126885160243
2022-12-23,sm-base,PolybenchC,bicg,0.01502350005575199
2022-12-24,sm-base,PolybenchC,bicg,0.014975716866881221
2022-12-25,sm-base,PolybenchC,bicg,0.014919030687145533
2022-12-26,sm-base,PolybenchC,bicg,0.014877116251616631
2022-12-27,sm-base,PolybenchC,bicg,0.014818250200732916
2022-12-28,sm-base,PolybenchC,bicg,0.014782647675439037
2022-12-29,sm-base,PolybenchC,bicg,0.01474738506024048
2022-12-30,sm-base,PolybenchC,bicg,0.014713643520613261
2022-12-31,sm-base,PolybenchC,bicg,0.014661916677055888
2022-01-01,wizard,PolybenchC,bicg,0.011853175817524899
2022-01-02,wizard,PolybenchC,bicg,0.011878642235417547
2022-01-03,wizard,PolybenchC,bicg,0.011902773808958213
2022-01-04,wizard,PolybenchC,bicg,0.011902261315486383
2022-01-05,wizard,PolybenchC,bicg,0.011927112295295052
2022-01-06,wizard,PolybenchC,bicg,0.011921443492036068
2022-01-07,wizard,PolybenchC,bicg,0.011934816581844363
2022-01-08,wizard,PolybenchC,bicg,0.011938274758042846
2022-01-09,wizard,PolybenchC,bicg,0.011951156293099872
2022-01-10,wizard,PolybenchC,bicg,0.01197379746674371
2022-01-11,wizard,PolybenchC,bicg,0.011989453833206633
2022-01-12,wizard,PolybenchC,bicg,0.012007117132872697
2022-01-13,wizard,PolybenchC,bicg,0.01204069026678669
2022-01-14,wizard,PolybenchC,bicg,0.012072162591090554
2022-01-15,wizard,PolybenchC,bicg,0.012073321135867838
2022-01-16,wizard,PolybenchC,bicg,0.01207249202337921
2022-01-17,wizard,PolybenchC,bicg,0.012086798619676363
2022-01-18,wizard,PolybenchC,bicg,0.012122325353187156
2022-01-19,wizard,PolybenchC,bicg,0.01212072150363918
2022-01-20,wizard,PolybenchC,bicg,0.012148989297968335
2022-01-21,wizard,PolybenchC,bicg,0.01214652353895237
2022-01-22,wizard,PolybenchC,bicg,0.012154955031861795
2022-01-23,wizard,PolybenchC,bicg,0.012149490381965722
2022-01-24,wizard,PolybenchC,bicg,0.012189020099261694
2022-01-25,wizard,PolybenchC,bicg,0.012225025319049725
2022-01-26,wizard,PolybenchC,bicg,0.012219768246378403
2022-01-27,wizard,PolybenchC,bicg,0.012254891642630501
2022-01-28,wizard,PolybenchC,bicg,0.01224982999788867
2022-01-29,wizard,PolybenchC,bicg,0.012266531728873032
2022-01-30,wizard,PolybenchC,bicg,0.0122824087128272
2022-01-31,wizard,PolybenchC,bicg,0.012318940662504035
2022-02-01,wizard,PolybenchC,bicg,0.012324556978469589
2022-02-02,wizard,PolybenchC,bicg,0.012361399616230274
2022-02-03,wizard,PolybenchC,bicg,0.012360230339989202
2022-02-04,wizard,PolybenchC,bicg,0.012385310137617947
2022-02-05,wizard,PolybenchC,bicg,0.012380603062424866
2022-02-06,wizard,PolybenchC,bicg,0.012385473764706742
2022-02-07,wizard,PolybenchC,bicg,0.012410963301733672
2022-02-08,wizard,PolybenchC,bicg,0.012443691901660496
2022-02-09,wizard,PolybenchC,bicg,0.012450270638605435
2022-02-10,wizard,PolybenchC,bicg,0.01246201163161526
2022-02-11,wizard,PolybenchC,bicg,0.012455877274190055
2022-02-12,wizard,PolybenchC,bicg,0.012473974892637187
2022-02-13,wizard,PolybenchC,bicg,0.012498794042145739
2022-02-14,wizard,PolybenchC,bicg,0.012507923432430266
2022-02-15,wizard,PolybenchC,bicg,0.012514005241414619
2022-02-16,wizard,PolybenchC,bicg,0.01251224934555558
2022-02-17,wizard,PolybenchC,bicg,0.012509139164330402
2022-02-18,wizard,PolybenchC,bicg,0.012502680452610345
2022-02-19,wizard,PolybenchC,bicg,0.01250908887759091
2022-02-20,wizard,PolybenchC,bicg,0.012515605345315711
2022-02-21,wizard,PolybenchC,bicg,0.012527967498190046
2022-02-22,wizard,PolybenchC,bicg,0.012555059131675176
2022-02-23,wizard,PolybenchC,bicg,0.012547614539834932
2022-02-24,wizard,PolybenchC,bicg,0.01257453862963224
2022-02-25,wizard,PolybenchC,bicg,0.012582341962067195
2022-02-26,wizard,PolybenchC,bicg,0.012589856302419067
2022-02-27,wizard,PolybenchC,bicg,0.012623118482338812
2022-02-28,wizard,PolybenchC,bicg,0.012649070946075881
2022-03-01,wizard,PolybenchC,bicg,0.012663624816863912
2022-03-02,wizard,PolybenchC,bicg,0.012673628109473674
2022-03-03,wizard,PolybenchC,bicg,0.01267937350804381
2022-03-04,wizard,PolybenchC,bicg,0.012669922195533432
2022-03-05,wizard,PolybenchC,bicg,0.012679425225714932
2022-03-06,wizard,PolybenchC,bicg,0.012687184004310403
2022-03-07,wizard,PolybenchC,bicg,0.012719203153005261
2022-03-08,wizard,PolybenchC,bicg,0.012757430081754007
2022-03-09,wizard,PolybenchC,bicg,0.012767667723348633
2022-03-10,wizard,PolybenchC,bicg,0.012792850451790265
2022-03-11,wizard,PolybenchC,bicg,0.012813490004388525
2022-03-12,wizard,PolybenchC,bicg,0.012822625635159941
2022-03-13,wizard,PolybenchC,bicg,0.012844538155646812
2022-03-14,wizard,PolybenchC,bicg,0.012847902222591882
2022-03-15,wizard,PolybenchC,bicg,0.012858758815416066
2022-03-16,wizard,PolybenchC,bicg,0.01287307461901757
2022-03-17,wizard,PolybenchC,bicg,0.012894782896286032
2022-03-18,wizard,PolybenchC,bicg,0.01291503855200622
2022-03-19,wizard,PolybenchC,bicg,0.012927926762556923
2022-03-20,wizard,PolybenchC,bicg,0.012953123041662568
2022-03-21,wizard,PolybenchC,bicg,0.012943730196535634
2022-03-22,wizard,PolybenchC,bicg,0.01296326614041019
2022-03-23,wizard,PolybenchC,bicg,0.01297333172694563
2022-03-24,wizard,PolybenchC,bicg,0.012970276196152628
